,country,review_description,designation,points,price,winery,variety,region
16949,37,243,8233.0,89,1.0,12921,1.0,1358
16950,0,209,-1.0,82,1.0,1998,5.0,754
16951,12,419,6602.0,94,1.0,7987,22.0,11
16952,14,259,-1.0,89,1.0,7574,22.0,777
16953,37,209,-1.0,85,1.0,6688,0.0,399
16954,37,165,-1.0,85,1.0,2427,21.0,1358
16955,37,251,1911.0,90,1.0,6958,0.0,348
16956,7,143,8234.0,84,1.0,11723,0.0,421
16957,0,191,8235.0,84,1.0,1228,4.0,754
16958,12,211,177.0,87,1.0,13335,20.0,510
16959,0,396,8236.0,88,1.0,13702,1.0,754
16960,19,288,2823.0,93,1.0,9811,1.0,1215
16961,12,154,-1.0,87,1.0,2353,0.0,126
16962,3,274,8237.0,91,1.0,6046,10.0,815
16963,7,257,-1.0,88,1.0,13859,8.0,225
16964,37,187,-1.0,86,1.0,6655,0.0,377
16965,37,205,-1.0,91,1.0,6005,5.0,1358
16966,37,280,8238.0,91,1.0,8396,11.0,1368
16967,37,324,1857.0,88,1.0,11946,5.0,349
16968,12,228,397.0,87,1.0,12140,23.0,700
16969,37,233,-1.0,90,1.0,12120,0.0,366
16970,37,175,38.0,87,1.0,11946,0.0,250
16971,19,385,6347.0,92,2.0,8760,15.0,1247
16972,19,320,8239.0,90,1.0,11840,12.0,1256
16973,12,311,8240.0,92,2.0,5313,7.0,222
16974,37,266,1857.0,88,1.0,7301,27.0,377
16975,37,315,-1.0,95,1.0,12574,0.0,369
16976,12,172,-1.0,86,1.0,2882,9.0,38
16977,34,278,8241.0,89,1.0,8660,1.0,434
16978,37,309,8242.0,94,1.0,6865,0.0,241
16979,7,195,1967.0,85,1.0,14180,7.0,421
16980,12,222,8243.0,89,1.0,5896,26.0,11
16981,37,160,8244.0,85,1.0,10649,5.0,298
16982,19,231,8245.0,87,1.0,11038,12.0,1247
16983,12,248,-1.0,87,1.0,3161,11.0,84
16984,37,186,-1.0,85,1.0,6517,24.0,244
16985,37,154,-1.0,88,1.0,4455,21.0,1369
16986,12,166,-1.0,87,1.0,3983,11.0,63
16987,37,191,-1.0,88,1.0,1413,21.0,1369
16988,37,170,-1.0,84,1.0,12249,6.0,267
16989,37,264,870.0,88,1.0,8287,21.0,1365
16990,37,275,6584.0,92,1.0,4602,0.0,366
16991,12,293,1252.0,93,1.0,8834,20.0,510
16992,12,192,-1.0,89,1.0,3001,3.0,76
16993,7,223,3005.0,87,1.0,14236,5.0,516
16994,37,205,105.0,88,1.0,10837,8.0,349
16995,26,327,8246.0,93,1.0,7043,8.0,743
16996,33,246,-1.0,90,1.0,928,5.0,1182
16997,34,217,8247.0,86,1.0,8660,1.0,434
16998,37,225,2759.0,85,1.0,14548,0.0,809
16999,37,301,8248.0,91,1.0,7557,5.0,321
17000,19,267,-1.0,87,1.0,13140,12.0,1219
17001,12,298,8249.0,91,1.0,9523,27.0,11
17002,33,200,-1.0,87,1.0,10375,8.0,545
17003,37,67,8250.0,81,1.0,613,1.0,244
17004,37,260,3438.0,87,1.0,7836,22.0,805
17005,37,287,5752.0,90,1.0,6688,0.0,399
17006,19,183,-1.0,85,1.0,13927,1.0,1219
17007,12,174,-1.0,86,1.0,5421,0.0,188
17008,19,198,397.0,86,1.0,330,0.0,841
17009,7,310,85.0,90,1.0,6050,5.0,506
17010,37,242,-1.0,86,1.0,6505,24.0,378
17011,3,229,-1.0,90,1.0,7374,0.0,110
17012,37,206,-1.0,88,1.0,12092,0.0,361
17013,19,262,2828.0,88,1.0,2120,1.0,1247
17014,37,267,2987.0,91,1.0,11747,6.0,398
17015,37,209,-1.0,87,1.0,4976,5.0,378
17016,37,398,3642.0,90,1.0,9446,0.0,348
17017,37,282,6746.0,90,1.0,6209,18.0,361
17018,37,289,8251.0,87,1.0,6751,1.0,1368
17019,37,298,178.0,92,1.0,5991,5.0,1358
17020,37,193,3242.0,90,1.0,8996,13.0,1367
17021,12,150,6739.0,91,1.0,10682,8.0,704
17022,28,251,8252.0,87,1.0,13903,16.0,686
17023,37,164,-1.0,86,1.0,7291,5.0,284
17024,37,363,4718.0,88,1.0,9830,0.0,1358
17025,37,283,3372.0,92,1.0,10385,5.0,1365
17026,37,282,5727.0,90,1.0,1023,7.0,902
17027,12,257,-1.0,94,1.0,3272,11.0,86
17028,37,128,-1.0,82,1.0,5953,5.0,332
17029,37,255,629.0,89,1.0,12141,8.0,1370
17030,37,294,8253.0,85,1.0,482,22.0,805
17031,37,274,9.0,88,1.0,7072,5.0,899
17032,12,163,-1.0,86,1.0,5210,7.0,223
17033,19,260,8254.0,89,1.0,992,1.0,1048
17034,12,294,8255.0,89,1.0,2419,3.0,57
17035,37,192,8256.0,86,1.0,9387,7.0,348
17036,37,228,-1.0,81,1.0,12191,8.0,372
17037,37,207,8257.0,86,1.0,996,6.0,321
17038,37,264,-1.0,90,1.0,13717,13.0,1358
17039,37,313,5026.0,93,1.0,13559,7.0,902
17040,37,281,-1.0,94,1.0,2359,15.0,321
17041,28,225,145.0,93,1.0,11424,16.0,536
17042,12,236,-1.0,88,1.0,8768,3.0,59
17043,19,339,8258.0,90,1.0,465,1.0,953
17044,26,167,-1.0,90,1.0,9115,8.0,743
17045,37,176,1970.0,87,1.0,10780,0.0,321
17046,37,264,8259.0,92,1.0,5854,25.0,887
17047,37,160,3872.0,86,1.0,6787,21.0,378
17048,34,225,-1.0,85,1.0,1350,25.0,502
17049,12,168,-1.0,86,1.0,3796,3.0,59
17050,12,348,-1.0,90,1.0,2809,11.0,79
17051,37,314,80.0,93,1.0,6514,0.0,361
17052,37,228,-1.0,85,1.0,14421,8.0,805
17053,37,335,7785.0,92,1.0,8370,6.0,388
17054,14,231,8260.0,88,1.0,11918,22.0,778
17055,12,234,-1.0,91,1.0,2743,11.0,88
17056,0,306,8261.0,91,1.0,12006,4.0,760
17057,12,135,7756.0,87,1.0,5157,7.0,155
17058,37,223,1950.0,87,1.0,7512,11.0,378
17059,19,155,8262.0,87,1.0,13073,12.0,1216
17060,14,172,8263.0,84,1.0,1618,22.0,777
17061,37,235,-1.0,87,1.0,7587,27.0,297
17062,3,162,989.0,89,1.0,9471,10.0,1207
17063,37,124,38.0,82,1.0,10370,6.0,244
17064,12,231,-1.0,89,1.0,3623,11.0,93
17065,19,240,5557.0,90,1.0,10693,1.0,1265
17066,12,185,397.0,90,1.0,5126,23.0,12
17067,3,234,-1.0,91,1.0,14281,10.0,110
17068,37,226,-1.0,85,1.0,9012,7.0,348
17069,37,349,8264.0,91,1.0,788,1.0,1358
17070,37,183,-1.0,87,1.0,8253,21.0,378
17071,37,293,4956.0,92,1.0,14306,7.0,399
17072,12,96,18.0,92,1.0,4350,11.0,96
17073,14,326,2491.0,90,1.0,11962,22.0,778
17074,37,354,-1.0,90,1.0,1596,5.0,370
17075,12,287,-1.0,95,5.0,2353,7.0,128
17076,4,177,8265.0,80,1.0,9853,0.0,1263
17077,37,405,7441.0,89,1.0,13517,1.0,1358
17078,37,312,8266.0,93,1.0,8242,7.0,901
17079,37,175,8267.0,85,1.0,299,6.0,1367
17080,37,269,-1.0,90,1.0,4288,13.0,602
17081,37,314,8268.0,93,1.0,933,7.0,240
17082,34,283,1660.0,87,1.0,4554,25.0,493
17083,37,123,6458.0,84,1.0,7891,0.0,237
17084,37,168,-1.0,86,1.0,6625,22.0,253
17085,37,248,8269.0,95,1.0,12245,7.0,234
17086,37,286,-1.0,91,1.0,4842,13.0,1358
17087,0,329,-1.0,87,1.0,11927,4.0,759
17088,2,316,8270.0,91,1.0,6801,11.0,1375
17089,34,269,8271.0,87,1.0,9199,25.0,860
17090,14,260,7312.0,92,1.0,9472,22.0,777
17091,14,324,8272.0,94,1.0,5839,22.0,991
17092,3,342,122.0,90,1.0,9009,10.0,620
17093,12,226,868.0,92,2.0,4991,0.0,510
17094,37,300,-1.0,93,1.0,12200,0.0,250
17095,0,159,910.0,83,1.0,12102,5.0,754
17096,37,300,8273.0,91,1.0,4894,11.0,1358
17097,7,272,8274.0,87,1.0,6261,14.0,516
17098,12,227,-1.0,93,1.0,2433,19.0,972
17099,19,237,8275.0,92,1.0,9988,1.0,1247
17100,14,225,8276.0,91,1.0,12692,22.0,777
17101,37,420,-1.0,87,1.0,6005,5.0,1358
17102,19,245,8277.0,91,1.0,8847,1.0,1130
17103,19,234,-1.0,90,1.0,6892,2.0,953
17104,37,115,1490.0,82,1.0,1924,5.0,244
17105,37,273,8278.0,88,1.0,12842,11.0,888
17106,14,357,8279.0,91,1.0,12177,22.0,991
17107,26,235,-1.0,90,1.0,6490,22.0,488
17108,37,138,-1.0,82,1.0,8380,7.0,1369
17109,37,250,8127.0,92,1.0,12546,5.0,321
17110,19,198,8280.0,85,1.0,811,14.0,1247
17111,19,276,4243.0,91,2.0,1376,2.0,941
17112,12,207,-1.0,87,1.0,3640,11.0,71
17113,19,162,8281.0,88,1.0,12130,1.0,1233
17114,7,403,8282.0,92,2.0,4540,5.0,986
17115,12,308,8283.0,87,1.0,2208,15.0,691
17116,37,347,4722.0,91,1.0,8470,0.0,348
17117,37,281,8284.0,85,1.0,1656,18.0,1358
17118,37,168,-1.0,86,1.0,9742,7.0,348
17119,12,357,460.0,92,1.0,5297,26.0,11
17120,37,227,-1.0,85,1.0,12083,0.0,811
17121,37,195,543.0,84,1.0,8927,1.0,253
17122,12,260,2000.0,89,1.0,2352,20.0,510
17123,0,319,-1.0,83,1.0,5329,0.0,758
17124,37,349,2225.0,86,1.0,12247,1.0,898
17125,3,240,8285.0,90,1.0,7602,22.0,620
17126,37,183,-1.0,89,1.0,6624,26.0,893
17127,12,230,-1.0,88,1.0,5546,23.0,12
17128,12,229,8286.0,91,1.0,5490,19.0,977
17129,28,143,8287.0,85,1.0,11342,19.0,1192
17130,37,284,-1.0,92,1.0,10412,7.0,361
17131,19,266,8288.0,91,1.0,13054,2.0,941
17132,0,261,860.0,85,1.0,14192,14.0,751
17133,12,190,8289.0,85,1.0,5382,0.0,217
17134,19,341,8290.0,90,1.0,5903,2.0,941
17135,37,111,644.0,83,1.0,6839,15.0,244
17136,12,221,-1.0,92,1.0,2766,3.0,87
17137,37,280,4272.0,94,1.0,14473,7.0,377
17138,19,263,-1.0,91,1.0,11740,2.0,939
17139,37,227,-1.0,86,1.0,12366,15.0,805
17140,37,260,1987.0,90,1.0,9227,7.0,348
17141,19,228,666.0,92,1.0,8802,1.0,1048
17142,37,214,105.0,87,1.0,6296,13.0,267
17143,19,194,-1.0,88,1.0,986,12.0,1216
17144,37,270,8291.0,89,1.0,9862,18.0,271
17145,3,232,1814.0,92,1.0,9471,10.0,1207
17146,37,248,-1.0,92,1.0,8319,6.0,267
17147,14,263,6456.0,92,1.0,8070,22.0,778
17148,12,275,8292.0,91,1.0,5294,8.0,710
17149,18,304,8293.0,89,1.0,12263,11.0,584
17150,28,154,8294.0,87,1.0,7896,16.0,7
17151,26,239,-1.0,87,1.0,10222,22.0,789
17152,34,216,3649.0,85,1.0,8648,25.0,860
17153,12,335,8295.0,89,1.0,8123,26.0,11
17154,28,174,8296.0,86,1.0,11397,16.0,1192
17155,37,346,8297.0,93,1.0,12082,7.0,399
17156,37,177,8298.0,90,1.0,4758,19.0,348
17157,19,215,8299.0,87,1.0,6381,24.0,827
17158,12,185,8300.0,87,1.0,9085,23.0,151
17159,3,274,8301.0,90,1.0,9470,19.0,110
17160,37,132,8302.0,82,1.0,11121,1.0,337
17161,37,293,8303.0,90,1.0,1685,7.0,314
17162,14,261,1709.0,90,1.0,6632,22.0,935
17163,12,311,8304.0,93,1.0,5364,8.0,704
17164,12,206,-1.0,88,1.0,4181,11.0,85
17165,37,200,2175.0,87,1.0,9127,13.0,805
17166,3,268,1704.0,91,1.0,8102,10.0,1344
17167,37,342,8305.0,89,1.0,12959,1.0,1358
17168,37,98,-1.0,82,1.0,10841,13.0,388
17169,37,235,-1.0,86,1.0,14712,1.0,1358
17170,37,301,8306.0,88,1.0,1551,0.0,348
17171,12,131,4894.0,87,1.0,9093,0.0,210
17172,0,276,8307.0,91,1.0,6357,4.0,754
17173,12,217,7756.0,87,1.0,10352,7.0,122
17174,37,212,9.0,84,1.0,10075,15.0,267
17175,37,308,8308.0,97,3.0,310,5.0,335
17176,37,131,-1.0,83,1.0,6682,21.0,244
17177,7,268,145.0,86,1.0,1693,21.0,746
17178,0,233,5600.0,85,1.0,8589,4.0,754
17179,12,345,8309.0,91,1.0,8934,20.0,510
17180,19,222,7686.0,88,1.0,10832,2.0,939
17181,33,395,8310.0,92,1.0,14059,15.0,1182
17182,37,193,-1.0,90,1.0,11543,0.0,377
17183,37,293,-1.0,84,1.0,8603,6.0,267
17184,12,164,8311.0,88,1.0,5421,0.0,208
17185,12,295,6003.0,87,1.0,14579,19.0,977
17186,37,98,8312.0,84,1.0,12735,6.0,284
17187,19,358,8313.0,90,1.0,6803,1.0,821
17188,12,263,8314.0,88,1.0,5574,19.0,62
17189,19,265,8315.0,88,1.0,6431,1.0,1239
17190,37,255,7732.0,87,1.0,8848,13.0,404
17191,19,158,8316.0,85,1.0,14003,1.0,465
17192,37,202,8317.0,87,1.0,7211,6.0,348
17193,3,288,-1.0,92,1.0,12175,10.0,620
17194,0,293,8318.0,89,1.0,1205,4.0,754
17195,37,227,812.0,90,1.0,8581,23.0,236
17196,37,195,755.0,90,1.0,7554,5.0,230
17197,19,285,8319.0,93,1.0,1826,14.0,1060
17198,37,190,8320.0,88,1.0,12020,6.0,290
17199,12,339,8321.0,91,1.0,6960,19.0,979
17200,37,368,4589.0,94,1.0,10722,0.0,250
17201,37,211,-1.0,93,1.0,10722,7.0,377
17202,12,269,8322.0,90,1.0,4078,11.0,71
17203,12,159,-1.0,89,1.0,2353,0.0,211
17204,37,357,8323.0,92,1.0,10666,1.0,337
17205,0,237,-1.0,87,1.0,10754,4.0,754
17206,37,307,-1.0,87,1.0,7609,24.0,1358
17207,37,246,38.0,86,1.0,11762,0.0,250
17208,19,220,8324.0,88,1.0,8915,13.0,1231
17209,37,183,-1.0,87,1.0,14310,25.0,1358
17210,37,377,-1.0,91,1.0,13605,5.0,1368
17211,37,145,-1.0,85,1.0,6203,19.0,386
17212,37,219,-1.0,86,1.0,6729,5.0,897
17213,37,170,-1.0,94,1.0,7172,5.0,1358
17214,19,262,7014.0,89,1.0,4291,1.0,1215
17215,37,320,3003.0,92,1.0,13208,13.0,372
17216,37,253,8325.0,87,1.0,8357,1.0,321
17217,37,225,-1.0,86,1.0,5882,5.0,336
17218,12,275,960.0,89,1.0,5835,7.0,11
17219,28,250,8326.0,92,1.0,2032,16.0,7
17220,37,164,536.0,89,1.0,11817,7.0,889
17221,19,229,8327.0,88,1.0,6327,1.0,1213
17222,12,247,-1.0,89,1.0,3148,11.0,96
17223,20,223,8328.0,87,1.0,3394,1.0,53
17224,37,258,8329.0,92,1.0,11875,6.0,267
17225,37,304,8330.0,88,1.0,7899,8.0,1371
17226,37,202,-1.0,89,1.0,14512,22.0,1358
17227,19,200,-1.0,90,1.0,1089,1.0,1256
17228,14,342,8331.0,91,1.0,5925,22.0,935
17229,12,249,-1.0,91,1.0,3746,8.0,87
17230,12,263,8332.0,84,1.0,5676,0.0,717
17231,19,219,8333.0,85,1.0,9949,14.0,1292
17232,12,169,-1.0,86,1.0,10955,26.0,11
17233,12,134,-1.0,86,1.0,7479,22.0,11
17234,37,262,-1.0,89,1.0,7662,25.0,337
17235,12,267,601.0,91,1.0,3936,15.0,712
17236,19,201,8334.0,90,1.0,13669,1.0,451
17237,37,187,8335.0,83,1.0,8857,14.0,768
17238,33,198,8336.0,84,1.0,10030,19.0,1182
17239,28,319,8337.0,86,1.0,9424,16.0,7
17240,37,237,870.0,93,1.0,2333,8.0,255
17241,37,290,-1.0,88,1.0,9054,7.0,367
17242,12,182,99.0,85,1.0,8758,13.0,666
17243,37,271,7879.0,90,1.0,9748,0.0,321
17244,37,331,-1.0,91,1.0,9747,7.0,377
17245,7,221,8338.0,85,1.0,4312,0.0,421
17246,37,287,7388.0,88,1.0,11562,27.0,805
17247,37,367,-1.0,91,1.0,4418,5.0,400
17248,37,197,-1.0,85,1.0,2489,15.0,337
17249,12,135,-1.0,89,1.0,3838,11.0,87
17250,37,329,8339.0,92,1.0,14705,13.0,229
17251,37,357,38.0,94,1.0,8820,6.0,267
17252,12,279,4199.0,91,1.0,8903,19.0,972
17253,37,196,8340.0,86,1.0,12483,14.0,893
17254,0,270,7191.0,90,1.0,12407,15.0,754
17255,0,217,164.0,87,1.0,265,0.0,754
17256,19,225,8341.0,88,1.0,6520,1.0,1137
17257,37,283,4956.0,93,1.0,13237,7.0,399
17258,37,202,3341.0,89,1.0,1778,1.0,1360
17259,19,226,-1.0,88,1.0,486,1.0,1265
17260,37,204,-1.0,89,1.0,12366,22.0,805
17261,28,332,-1.0,90,1.0,11860,16.0,536
17262,37,255,2376.0,92,1.0,12288,7.0,276
17263,3,188,8342.0,88,1.0,6171,10.0,1344
17264,37,195,-1.0,87,1.0,4787,22.0,1369
17265,37,217,2681.0,93,1.0,9613,0.0,889
17266,33,329,-1.0,90,1.0,10099,0.0,1182
17267,19,219,8343.0,94,1.0,12043,21.0,1247
17268,12,240,-1.0,89,1.0,4012,19.0,977
17269,37,199,3052.0,90,1.0,11530,5.0,321
17270,6,221,-1.0,90,1.0,13407,26.0,105
17271,37,223,9.0,85,1.0,12800,5.0,1358
17272,37,347,8344.0,94,1.0,14473,7.0,377
17273,12,240,8210.0,91,1.0,5188,22.0,11
17274,37,244,5472.0,91,1.0,10862,22.0,295
17275,7,186,8345.0,90,1.0,8922,8.0,683
17276,19,201,-1.0,87,1.0,8711,12.0,1216
17277,34,262,567.0,92,1.0,1759,1.0,429
17278,7,238,3991.0,89,1.0,14240,0.0,685
17279,37,136,2345.0,81,1.0,7165,7.0,348
17280,12,231,8346.0,90,1.0,10263,0.0,510
17281,12,179,2433.0,87,1.0,5546,22.0,11
17282,19,261,-1.0,89,1.0,8134,1.0,1043
17283,12,143,-1.0,83,1.0,3785,11.0,62
17284,37,375,1099.0,98,1.0,2250,13.0,900
17285,33,211,8347.0,85,1.0,6060,1.0,1182
17286,28,259,145.0,94,1.0,11361,16.0,536
17287,37,225,-1.0,87,1.0,6858,19.0,267
17288,37,302,8348.0,91,1.0,6958,0.0,348
17289,28,173,8349.0,89,1.0,11383,17.0,536
17290,34,271,-1.0,92,1.0,9550,1.0,432
17291,37,208,-1.0,85,1.0,9680,0.0,342
17292,37,443,5797.0,96,2.0,8233,7.0,377
17293,37,379,8350.0,93,1.0,12790,13.0,239
17294,12,134,1198.0,85,1.0,7505,9.0,34
17295,6,245,-1.0,86,1.0,10305,21.0,105
17296,12,260,8351.0,93,1.0,3416,11.0,81
17297,19,358,-1.0,93,1.0,8479,12.0,1216
17298,29,154,8352.0,86,1.0,4710,24.0,1024
17299,12,245,1178.0,92,1.0,3815,4.0,1145
17300,12,262,8353.0,90,1.0,14625,1.0,566
17301,37,184,-1.0,86,1.0,527,8.0,1358
17302,3,264,-1.0,91,1.0,6046,22.0,815
17303,12,241,-1.0,91,1.0,5561,0.0,219
17304,37,314,-1.0,92,1.0,7626,8.0,321
17305,28,178,8354.0,88,1.0,1750,17.0,33
17306,12,265,-1.0,87,1.0,3917,11.0,65
17307,37,345,8355.0,93,1.0,7946,11.0,339
17308,12,405,8356.0,92,1.0,5265,23.0,12
17309,19,394,8357.0,92,1.0,10488,1.0,1213
17310,19,255,-1.0,86,1.0,7756,1.0,1256
17311,37,249,8358.0,88,1.0,958,14.0,352
17312,37,222,-1.0,88,1.0,7432,26.0,902
17313,26,188,8359.0,89,1.0,14012,7.0,743
17314,37,204,-1.0,88,1.0,14633,13.0,370
17315,37,210,-1.0,88,1.0,4517,5.0,1358
17316,37,141,8360.0,91,1.0,7317,13.0,1358
17317,37,118,-1.0,84,1.0,10116,7.0,244
17318,12,212,-1.0,90,1.0,6660,9.0,45
17319,37,177,-1.0,87,1.0,12465,5.0,321
17320,37,265,-1.0,89,1.0,10206,22.0,234
17321,37,128,-1.0,85,1.0,7609,22.0,1370
17322,19,172,5391.0,85,1.0,6824,19.0,1268
17323,37,199,8361.0,88,1.0,9837,0.0,806
17324,7,362,8362.0,91,1.0,1696,1.0,516
17325,19,301,-1.0,88,1.0,13162,1.0,944
17326,37,306,-1.0,80,1.0,9683,7.0,805
17327,12,220,-1.0,89,1.0,3401,11.0,74
17328,37,414,-1.0,92,1.0,9024,5.0,409
17329,19,165,8363.0,85,1.0,8763,1.0,1266
17330,37,289,8364.0,85,1.0,14433,13.0,337
17331,37,310,-1.0,91,1.0,196,7.0,386
17332,19,115,8365.0,83,1.0,5047,2.0,939
17333,19,222,125.0,87,1.0,2020,12.0,1219
17334,12,171,-1.0,87,1.0,4022,4.0,1145
17335,37,140,8366.0,86,1.0,7315,26.0,893
17336,12,199,-1.0,90,1.0,5427,0.0,217
17337,19,226,-1.0,88,1.0,6412,12.0,1242
17338,12,163,18.0,90,1.0,3680,11.0,93
17339,37,235,8367.0,85,1.0,10164,14.0,372
17340,19,219,-1.0,85,1.0,8533,12.0,1216
17341,19,234,-1.0,87,1.0,13512,2.0,948
17342,3,157,8368.0,89,1.0,12014,10.0,625
17343,37,236,-1.0,87,1.0,13549,15.0,321
17344,12,254,-1.0,88,1.0,8114,26.0,11
17345,7,213,145.0,83,1.0,6347,7.0,548
17346,37,223,8369.0,84,1.0,7251,1.0,897
17347,12,197,397.0,87,1.0,7935,20.0,510
17348,12,214,1337.0,91,1.0,6996,9.0,45
17349,12,243,-1.0,90,1.0,8108,22.0,11
17350,37,147,-1.0,87,1.0,6514,7.0,361
17351,37,189,-1.0,88,1.0,13364,5.0,1358
17352,12,271,2210.0,92,1.0,6762,8.0,704
17353,34,228,8370.0,85,1.0,10399,14.0,857
17354,0,335,8371.0,91,1.0,13411,4.0,754
17355,12,200,8372.0,90,1.0,6762,7.0,710
17356,37,331,105.0,87,1.0,7584,11.0,1365
17357,19,215,-1.0,87,1.0,8492,12.0,1216
17358,37,186,-1.0,85,1.0,13801,22.0,902
17359,12,246,-1.0,87,1.0,5790,0.0,1148
17360,12,223,-1.0,84,1.0,12461,0.0,575
17361,26,224,-1.0,83,1.0,275,8.0,743
17362,37,384,8373.0,87,1.0,13298,1.0,244
17363,12,143,8374.0,85,1.0,14094,8.0,570
17364,37,165,1113.0,87,1.0,9116,15.0,1338
17365,26,212,-1.0,87,1.0,8601,26.0,743
17366,12,230,-1.0,97,1.0,4360,3.0,98
17367,19,187,8375.0,88,1.0,10031,12.0,475
17368,7,295,8376.0,84,1.0,1942,8.0,733
17369,28,295,7552.0,93,1.0,6019,16.0,33
17370,18,383,5166.0,93,1.0,12378,1.0,618
17371,37,254,-1.0,87,1.0,9748,13.0,321
17372,12,179,8169.0,88,1.0,8434,0.0,126
17373,37,261,8377.0,88,1.0,6045,6.0,337
17374,12,185,-1.0,88,1.0,7498,0.0,219
17375,12,223,-1.0,87,1.0,3959,11.0,58
17376,12,197,8378.0,88,1.0,5605,9.0,46
17377,37,283,8379.0,92,1.0,12082,18.0,244
17378,37,207,-1.0,85,1.0,8822,0.0,244
17379,37,250,2766.0,92,1.0,7883,7.0,891
17380,37,120,-1.0,82,1.0,1719,21.0,244
17381,0,224,6594.0,87,1.0,6564,5.0,759
17382,37,356,8380.0,90,1.0,10638,1.0,321
17383,37,302,3581.0,89,1.0,551,5.0,1358
17384,34,203,388.0,83,1.0,6076,25.0,504
17385,37,139,105.0,85,1.0,10075,6.0,267
17386,37,252,-1.0,85,1.0,11620,24.0,290
17387,12,166,-1.0,85,1.0,7985,27.0,11
17388,0,220,8381.0,86,1.0,6814,26.0,759
17389,33,294,3850.0,89,1.0,1133,18.0,1183
17390,37,293,8382.0,88,1.0,5854,25.0,887
17391,0,240,8383.0,87,1.0,5860,19.0,754
17392,3,172,1339.0,88,1.0,13678,10.0,625
17393,12,203,5809.0,92,1.0,11693,22.0,11
17394,37,206,8384.0,88,1.0,10046,7.0,348
17395,12,170,8385.0,90,1.0,11123,0.0,510
17396,12,202,-1.0,88,1.0,3817,7.0,174
17397,19,219,8386.0,87,1.0,9344,1.0,1060
17398,19,279,8387.0,88,1.0,972,23.0,721
17399,37,213,1527.0,88,1.0,8254,8.0,1370
17400,37,332,8388.0,88,1.0,6692,7.0,342
17401,12,213,8389.0,89,1.0,8876,0.0,199
17402,37,200,-1.0,83,1.0,12677,22.0,795
17403,37,226,100.0,86,1.0,1148,7.0,237
17404,37,232,8390.0,88,1.0,7465,5.0,1365
17405,37,248,-1.0,89,1.0,12815,7.0,361
17406,14,278,8391.0,91,1.0,12692,22.0,777
17407,37,325,2761.0,88,1.0,12141,7.0,1356
17408,37,192,-1.0,88,1.0,7504,7.0,899
17409,37,102,8392.0,82,1.0,6193,1.0,244
17410,19,317,4221.0,92,1.0,11740,2.0,939
17411,37,111,839.0,83,1.0,10760,6.0,337
17412,19,233,8393.0,88,1.0,9666,1.0,1247
17413,19,192,3739.0,91,1.0,12608,2.0,941
17414,37,205,-1.0,89,1.0,12463,0.0,244
17415,12,155,8394.0,85,1.0,4029,15.0,695
17416,28,214,8395.0,86,1.0,11326,16.0,536
17417,37,276,4349.0,95,1.0,1023,0.0,902
17418,37,370,5858.0,92,1.0,424,13.0,370
17419,14,263,4875.0,92,1.0,10848,22.0,777
17420,12,306,8396.0,93,1.0,3941,11.0,1169
17421,3,186,568.0,89,1.0,12133,8.0,1188
17422,34,309,6296.0,91,1.0,12159,1.0,432
17423,28,182,145.0,89,1.0,11420,16.0,536
17424,12,252,-1.0,92,1.0,3979,11.0,78
17425,12,199,8397.0,88,1.0,5167,18.0,1016
17426,37,326,2376.0,93,1.0,6012,0.0,348
17427,37,185,38.0,87,1.0,6028,25.0,337
17428,14,292,8398.0,94,1.0,5938,22.0,991
17429,37,226,8399.0,87,1.0,968,19.0,812
17430,26,259,-1.0,87,1.0,10250,8.0,744
17431,37,289,8400.0,92,1.0,13841,13.0,321
17432,19,138,99.0,85,1.0,8643,23.0,721
17433,12,228,8401.0,89,1.0,7506,8.0,713
17434,2,188,-1.0,89,1.0,13340,5.0,1090
17435,37,201,38.0,86,1.0,12860,21.0,283
17436,37,279,653.0,91,1.0,12157,8.0,267
17437,37,346,-1.0,88,1.0,6068,21.0,253
17438,12,179,1348.0,85,1.0,8007,9.0,34
17439,34,253,145.0,87,1.0,14206,25.0,860
17440,12,262,-1.0,91,1.0,4525,19.0,975
17441,12,197,-1.0,91,1.0,5554,7.0,157
17442,37,166,-1.0,85,1.0,4294,1.0,337
17443,37,196,2048.0,89,1.0,2448,22.0,902
17444,37,228,105.0,87,1.0,12231,21.0,337
17445,0,240,8402.0,84,1.0,1205,4.0,754
17446,37,278,8403.0,91,1.0,8585,22.0,399
17447,19,301,8404.0,87,1.0,1774,12.0,1216
17448,37,264,8405.0,93,1.0,13338,0.0,366
17449,37,181,4403.0,88,1.0,10546,22.0,1370
17450,37,194,-1.0,90,1.0,100,7.0,348
17451,14,183,8406.0,86,1.0,11457,22.0,784
17452,12,194,8407.0,87,1.0,8405,7.0,174
17453,12,153,8408.0,84,1.0,2211,19.0,1144
17454,37,240,8409.0,94,1.0,13717,13.0,1368
17455,37,248,-1.0,87,1.0,1527,0.0,1358
17456,37,219,-1.0,86,1.0,12781,26.0,337
17457,19,258,-1.0,87,1.0,13782,1.0,1043
17458,37,237,8410.0,93,1.0,1348,7.0,399
17459,19,245,8411.0,86,1.0,6457,1.0,1218
17460,37,291,8412.0,91,1.0,1933,6.0,265
17461,37,290,8413.0,89,1.0,8170,22.0,370
17462,0,153,145.0,84,1.0,2330,4.0,754
17463,12,225,8414.0,92,1.0,9083,20.0,510
17464,37,255,-1.0,91,1.0,6033,5.0,321
